site_name,year,month,NEE,GPP_obs,Reco,ET_obs,NEP,State,biome,salinity_ppt,salinity_fine,salini_coarse,WUE_obs,CUE,Tair_f,VPD_f,Rg_f,avg_length,avg_sos,avg_eos,lat,long,climate,climate_2,salinity_con,aid,ET_mod,GPP_mod,WUE_mod
US-TaS,2019,8,-10.252,19.075,6.033,32.837,13.041,FL,wetlands,31.0,high,high,0.581,0.684,28.855,10.726,216.832,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0006,13.8333333,10.040000000000001,0.7257831342789955
US-TaS,2019,8,-10.252,19.075,6.033,32.837,13.041,FL,wetlands,31.0,high,high,0.581,0.684,28.855,10.726,216.832,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0007,13.725,8.76,0.6382513661202186
US-TaS,2019,8,-10.252,19.075,6.033,32.837,13.041,FL,wetlands,31.0,high,high,0.581,0.684,28.855,10.726,216.832,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0008,13.575,8.48,0.6246777163904237
US-TaS,2019,8,-10.252,19.075,6.033,32.837,13.041,FL,wetlands,31.0,high,high,0.581,0.684,28.855,10.726,216.832,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0009,13.6166667,9.183300000000001,0.6744161550197891
US-TaS,2020,5,-15.875,27.17,8.032,43.096,19.138,FL,wetlands,31.0,high,high,0.63,0.704,27.924,9.622,258.792,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0001,43.599999999999994,37.0,0.8486238532110093
US-TaS,2020,5,-15.875,27.17,8.032,43.096,19.138,FL,wetlands,31.0,high,high,0.63,0.704,27.924,9.622,258.792,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0002,44.133333300000004,40.16,0.9099697892069256
US-TaS,2020,5,-15.875,27.17,8.032,43.096,19.138,FL,wetlands,31.0,high,high,0.63,0.704,27.924,9.622,258.792,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0003,43.2,38.760000000000005,0.8972222222222223
US-TaS,2020,5,-15.875,27.17,8.032,43.096,19.138,FL,wetlands,31.0,high,high,0.63,0.704,27.924,9.622,258.792,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0004,42.88,33.84,0.789179104477612
US-TaS,2020,5,-15.875,27.17,8.032,43.096,19.138,FL,wetlands,31.0,high,high,0.63,0.704,27.924,9.622,258.792,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0005,42.7,36.025000000000006,0.8436768149882905
US-TaS,2020,5,-15.875,27.17,8.032,43.096,19.138,FL,wetlands,31.0,high,high,0.63,0.704,27.924,9.622,258.792,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0006,42.7,38.760000000000005,0.907728337236534
US-TaS,2020,5,-15.875,27.17,8.032,43.096,19.138,FL,wetlands,31.0,high,high,0.63,0.704,27.924,9.622,258.792,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0007,42.8,33.019999999999996,0.7714953271028037
US-TaS,2020,5,-15.875,27.17,8.032,43.096,19.138,FL,wetlands,31.0,high,high,0.63,0.704,27.924,9.622,258.792,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0008,42.400000000000006,33.64,0.7933962264150942
US-TaS,2020,5,-15.875,27.17,8.032,43.096,19.138,FL,wetlands,31.0,high,high,0.63,0.704,27.924,9.622,258.792,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0009,42.4166667,35.4167,0.8349713156503172
US-TaS,2020,6,-6.922,65.167,40.734,100.547,24.433,FL,wetlands,31.0,high,high,0.648,0.375,28.77,10.336,259.521,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0001,72.38,77.7334,1.0739624205581653
US-TaS,2020,6,-6.922,65.167,40.734,100.547,24.433,FL,wetlands,31.0,high,high,0.648,0.375,28.77,10.336,259.521,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0002,72.7666667,88.04,1.2098946398488801
US-TaS,2020,6,-6.922,65.167,40.734,100.547,24.433,FL,wetlands,31.0,high,high,0.648,0.375,28.77,10.336,259.521,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0003,71.9,82.5,1.1474269819193323
US-TaS,2020,6,-6.922,65.167,40.734,100.547,24.433,FL,wetlands,31.0,high,high,0.648,0.375,28.77,10.336,259.521,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0004,71.17999999999999,71.53999999999999,1.0050576004495644
US-TaS,2020,6,-6.922,65.167,40.734,100.547,24.433,FL,wetlands,31.0,high,high,0.648,0.375,28.77,10.336,259.521,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0005,71.125,73.725,1.036555360281195
US-TaS,2020,6,-6.922,65.167,40.734,100.547,24.433,FL,wetlands,31.0,high,high,0.648,0.375,28.77,10.336,259.521,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0006,72.2666667,82.72,1.14464944596649
US-TaS,2020,6,-6.922,65.167,40.734,100.547,24.433,FL,wetlands,31.0,high,high,0.648,0.375,28.77,10.336,259.521,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0007,69.9,69.28,0.9911301859799714
US-TaS,2020,6,-6.922,65.167,40.734,100.547,24.433,FL,wetlands,31.0,high,high,0.648,0.375,28.77,10.336,259.521,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0008,68.975,70.42,1.0209496194273289
US-TaS,2020,6,-6.922,65.167,40.734,100.547,24.433,FL,wetlands,31.0,high,high,0.648,0.375,28.77,10.336,259.521,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0009,70.2166667,75.01660000000001,1.0683588886454505
US-TaS,2020,7,-0.755,70.418,32.394,112.705,38.024,FL,wetlands,31.0,high,high,0.625,0.54,28.766,10.431,258.055,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0001,63.81999999999999,53.2334,0.834117831400815
US-TaS,2020,7,-0.755,70.418,32.394,112.705,38.024,FL,wetlands,31.0,high,high,0.625,0.54,28.766,10.431,258.055,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0002,65.0,60.3,0.9276923076923076
US-TaS,2020,7,-0.755,70.418,32.394,112.705,38.024,FL,wetlands,31.0,high,high,0.625,0.54,28.766,10.431,258.055,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0003,64.3,56.68,0.88149300155521
US-TaS,2020,7,-0.755,70.418,32.394,112.705,38.024,FL,wetlands,31.0,high,high,0.625,0.54,28.766,10.431,258.055,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0004,62.82000000000001,43.260000000000005,0.6886341929321872
US-TaS,2020,7,-0.755,70.418,32.394,112.705,38.024,FL,wetlands,31.0,high,high,0.625,0.54,28.766,10.431,258.055,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0005,62.8,44.35,0.7062101910828026
US-TaS,2020,7,-0.755,70.418,32.394,112.705,38.024,FL,wetlands,31.0,high,high,0.625,0.54,28.766,10.431,258.055,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0006,62.866666699999996,52.4,0.8335100737892311
US-TaS,2020,7,-0.755,70.418,32.394,112.705,38.024,FL,wetlands,31.0,high,high,0.625,0.54,28.766,10.431,258.055,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0007,62.8,50.620000000000005,0.8060509554140128
US-TaS,2020,7,-0.755,70.418,32.394,112.705,38.024,FL,wetlands,31.0,high,high,0.625,0.54,28.766,10.431,258.055,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0008,61.925,44.739999999999995,0.722486879289463
US-TaS,2020,7,-0.755,70.418,32.394,112.705,38.024,FL,wetlands,31.0,high,high,0.625,0.54,28.766,10.431,258.055,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0009,61.2,46.7666,0.7641601307189542
US-TaS,2020,8,-2.626,22.294,12.915,42.036,9.379,FL,wetlands,31.0,high,high,0.53,0.421,29.686,11.529,286.524,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0001,12.84,13.75,1.070872274143302
US-TaS,2020,8,-2.626,22.294,12.915,42.036,9.379,FL,wetlands,31.0,high,high,0.53,0.421,29.686,11.529,286.524,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0002,12.9,15.219999999999999,1.17984496124031
US-TaS,2020,8,-2.626,22.294,12.915,42.036,9.379,FL,wetlands,31.0,high,high,0.53,0.421,29.686,11.529,286.524,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0003,13.2,12.14,0.9196969696969698
US-TaS,2020,8,-2.626,22.294,12.915,42.036,9.379,FL,wetlands,31.0,high,high,0.53,0.421,29.686,11.529,286.524,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0004,13.18,14.86,1.127465857359636
US-TaS,2020,8,-2.626,22.294,12.915,42.036,9.379,FL,wetlands,31.0,high,high,0.53,0.421,29.686,11.529,286.524,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0005,12.95,14.8,1.142857142857143
US-TaS,2020,8,-2.626,22.294,12.915,42.036,9.379,FL,wetlands,31.0,high,high,0.53,0.421,29.686,11.529,286.524,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0006,13.1666667,13.74,1.043544301155584
US-TaS,2020,8,-2.626,22.294,12.915,42.036,9.379,FL,wetlands,31.0,high,high,0.53,0.421,29.686,11.529,286.524,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0007,13.55,15.64,1.1542435424354243
US-TaS,2020,8,-2.626,22.294,12.915,42.036,9.379,FL,wetlands,31.0,high,high,0.53,0.421,29.686,11.529,286.524,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0008,13.05,14.28,1.0942528735632182
US-TaS,2020,8,-2.626,22.294,12.915,42.036,9.379,FL,wetlands,31.0,high,high,0.53,0.421,29.686,11.529,286.524,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0009,12.85,14.1333,1.0998677042801557
US-TaS,2021,5,-16.088,21.311,2.664,44.245,18.647,FL,wetlands,31.0,high,high,0.482,0.875,25.939,10.318,306.881,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0001,27.16,59.3,2.1833578792341677
US-TaS,2021,5,-16.088,21.311,2.664,44.245,18.647,FL,wetlands,31.0,high,high,0.482,0.875,25.939,10.318,306.881,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0002,27.8333334,66.08,2.374131730840403
US-TaS,2021,5,-16.088,21.311,2.664,44.245,18.647,FL,wetlands,31.0,high,high,0.482,0.875,25.939,10.318,306.881,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0003,26.9,63.72,2.3687732342007437
US-TaS,2021,5,-16.088,21.311,2.664,44.245,18.647,FL,wetlands,31.0,high,high,0.482,0.875,25.939,10.318,306.881,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0004,26.119999999999997,53.44,2.0459418070444104
US-TaS,2021,5,-16.088,21.311,2.664,44.245,18.647,FL,wetlands,31.0,high,high,0.482,0.875,25.939,10.318,306.881,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0005,26.425,54.3,2.0548722800378427
US-TaS,2021,5,-16.088,21.311,2.664,44.245,18.647,FL,wetlands,31.0,high,high,0.482,0.875,25.939,10.318,306.881,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0006,26.733333299999998,59.28,2.2174563618671526
US-TaS,2021,5,-16.088,21.311,2.664,44.245,18.647,FL,wetlands,31.0,high,high,0.482,0.875,25.939,10.318,306.881,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0007,25.825000000000003,51.94,2.011229428848015
US-TaS,2021,5,-16.088,21.311,2.664,44.245,18.647,FL,wetlands,31.0,high,high,0.482,0.875,25.939,10.318,306.881,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0008,25.700000000000003,52.56,2.045136186770428
US-TaS,2021,5,-16.088,21.311,2.664,44.245,18.647,FL,wetlands,31.0,high,high,0.482,0.875,25.939,10.318,306.881,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0009,25.866666600000002,53.35,2.0625000053157216
US-TaS,2021,6,-42.194,73.499,36.288,112.465,37.211,FL,wetlands,31.0,high,high,0.654,0.506,27.876,9.127,245.689,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0001,75.46,70.1,0.92896899019348
US-TaS,2021,6,-42.194,73.499,36.288,112.465,37.211,FL,wetlands,31.0,high,high,0.654,0.506,27.876,9.127,245.689,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0002,76.4333334,77.8,1.0178805049996682
US-TaS,2021,6,-42.194,73.499,36.288,112.465,37.211,FL,wetlands,31.0,high,high,0.654,0.506,27.876,9.127,245.689,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0003,72.8,70.52,0.9686813186813187
US-TaS,2021,6,-42.194,73.499,36.288,112.465,37.211,FL,wetlands,31.0,high,high,0.654,0.506,27.876,9.127,245.689,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0004,74.5,68.54,0.92
US-TaS,2021,6,-42.194,73.499,36.288,112.465,37.211,FL,wetlands,31.0,high,high,0.654,0.506,27.876,9.127,245.689,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0005,73.375,73.775,1.005451448040886
US-TaS,2021,6,-42.194,73.499,36.288,112.465,37.211,FL,wetlands,31.0,high,high,0.654,0.506,27.876,9.127,245.689,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0006,73.16666670000001,70.53999999999999,0.9641002273512069
US-TaS,2021,6,-42.194,73.499,36.288,112.465,37.211,FL,wetlands,31.0,high,high,0.654,0.506,27.876,9.127,245.689,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0007,73.975,69.42,0.9384251436296047
US-TaS,2021,6,-42.194,73.499,36.288,112.465,37.211,FL,wetlands,31.0,high,high,0.654,0.506,27.876,9.127,245.689,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0008,73.15,73.12,0.9995898838004101
US-TaS,2021,6,-42.194,73.499,36.288,112.465,37.211,FL,wetlands,31.0,high,high,0.654,0.506,27.876,9.127,245.689,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0009,73.2166666,72.3333,0.9879348973256862
US-TaS,2021,7,-26.066,77.592,52.805,123.797,24.787,FL,wetlands,31.0,high,high,0.627,0.319,28.728,9.985,273.987,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0001,64.06,66.4666,1.037567905088979
US-TaS,2021,7,-26.066,77.592,52.805,123.797,24.787,FL,wetlands,31.0,high,high,0.627,0.319,28.728,9.985,273.987,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0002,65.5333334,75.76,1.1560528981118485
US-TaS,2021,7,-26.066,77.592,52.805,123.797,24.787,FL,wetlands,31.0,high,high,0.627,0.319,28.728,9.985,273.987,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0003,62.8,66.5,1.0589171974522293
US-TaS,2021,7,-26.066,77.592,52.805,123.797,24.787,FL,wetlands,31.0,high,high,0.627,0.319,28.728,9.985,273.987,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0004,62.44,66.4,1.063420884048687
US-TaS,2021,7,-26.066,77.592,52.805,123.797,24.787,FL,wetlands,31.0,high,high,0.627,0.319,28.728,9.985,273.987,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0005,63.0,64.05,1.0166666666666666
US-TaS,2021,7,-26.066,77.592,52.805,123.797,24.787,FL,wetlands,31.0,high,high,0.627,0.319,28.728,9.985,273.987,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0006,63.7666667,65.64,1.0293779398696403
US-TaS,2021,7,-26.066,77.592,52.805,123.797,24.787,FL,wetlands,31.0,high,high,0.627,0.319,28.728,9.985,273.987,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0007,61.0,58.0,0.9508196721311475
US-TaS,2021,7,-26.066,77.592,52.805,123.797,24.787,FL,wetlands,31.0,high,high,0.627,0.319,28.728,9.985,273.987,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0008,61.099999999999994,62.54,1.023567921440262
US-TaS,2021,7,-26.066,77.592,52.805,123.797,24.787,FL,wetlands,31.0,high,high,0.627,0.319,28.728,9.985,273.987,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0009,61.150000000000006,56.4667,0.9234129190515127
US-TaS,2021,8,-3.531,23.468,8.125,48.65,15.344,FL,wetlands,31.0,high,high,0.482,0.654,29.507,11.3,279.467,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0001,11.68,13.350000000000001,1.1429794520547947
US-TaS,2021,8,-3.531,23.468,8.125,48.65,15.344,FL,wetlands,31.0,high,high,0.482,0.654,29.507,11.3,279.467,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0002,12.0,15.06,1.2550000000000001
US-TaS,2021,8,-3.531,23.468,8.125,48.65,15.344,FL,wetlands,31.0,high,high,0.482,0.654,29.507,11.3,279.467,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0003,11.9,12.239999999999998,1.0285714285714285
US-TaS,2021,8,-3.531,23.468,8.125,48.65,15.344,FL,wetlands,31.0,high,high,0.482,0.654,29.507,11.3,279.467,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0004,11.86,12.540000000000001,1.0573355817875212
US-TaS,2021,8,-3.531,23.468,8.125,48.65,15.344,FL,wetlands,31.0,high,high,0.482,0.654,29.507,11.3,279.467,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0005,11.5,13.4,1.1652173913043478
US-TaS,2021,8,-3.531,23.468,8.125,48.65,15.344,FL,wetlands,31.0,high,high,0.482,0.654,29.507,11.3,279.467,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0006,11.2,13.06,1.1660714285714286
US-TaS,2021,8,-3.531,23.468,8.125,48.65,15.344,FL,wetlands,31.0,high,high,0.482,0.654,29.507,11.3,279.467,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0007,11.775,11.799999999999999,1.0021231422505306
US-TaS,2021,8,-3.531,23.468,8.125,48.65,15.344,FL,wetlands,31.0,high,high,0.482,0.654,29.507,11.3,279.467,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0008,11.425,12.3,1.0765864332603938
US-TaS,2021,8,-3.531,23.468,8.125,48.65,15.344,FL,wetlands,31.0,high,high,0.482,0.654,29.507,11.3,279.467,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0009,11.0,13.2,1.2
US-TaS,2022,5,-20.595,40.783,12.677,47.654,28.106,FL,wetlands,31.0,high,high,0.856,0.689,27.836,11.423,269.49,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0001,27.54,43.7166,1.5873856209150328
US-TaS,2022,5,-20.595,40.783,12.677,47.654,28.106,FL,wetlands,31.0,high,high,0.856,0.689,27.836,11.423,269.49,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0002,27.4666667,48.8,1.7766990269700254
US-TaS,2022,5,-20.595,40.783,12.677,47.654,28.106,FL,wetlands,31.0,high,high,0.856,0.689,27.836,11.423,269.49,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0003,26.6,48.540000000000006,1.8248120300751882
US-TaS,2022,5,-20.595,40.783,12.677,47.654,28.106,FL,wetlands,31.0,high,high,0.856,0.689,27.836,11.423,269.49,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0004,27.6,45.400000000000006,1.6449275362318843
US-TaS,2022,5,-20.595,40.783,12.677,47.654,28.106,FL,wetlands,31.0,high,high,0.856,0.689,27.836,11.423,269.49,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0005,27.325,42.575,1.5580969807868255
US-TaS,2022,5,-20.595,40.783,12.677,47.654,28.106,FL,wetlands,31.0,high,high,0.856,0.689,27.836,11.423,269.49,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0006,27.4,46.900000000000006,1.7116788321167886
US-TaS,2022,5,-20.595,40.783,12.677,47.654,28.106,FL,wetlands,31.0,high,high,0.856,0.689,27.836,11.423,269.49,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0007,27.625,48.599999999999994,1.7592760180995473
US-TaS,2022,5,-20.595,40.783,12.677,47.654,28.106,FL,wetlands,31.0,high,high,0.856,0.689,27.836,11.423,269.49,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0008,27.725,47.64,1.7183047790802524
US-TaS,2022,5,-20.595,40.783,12.677,47.654,28.106,FL,wetlands,31.0,high,high,0.856,0.689,27.836,11.423,269.49,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0009,27.1666666,45.2667,1.6662588997945005
US-TaS,2022,6,-77.434,128.169,38.626,106.952,89.543,FL,wetlands,31.0,high,high,1.198,0.699,27.729,11.162,259.761,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0001,52.36,35.8167,0.6840469824293354
US-TaS,2022,6,-77.434,128.169,38.626,106.952,89.543,FL,wetlands,31.0,high,high,1.198,0.699,27.729,11.162,259.761,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0002,51.133333300000004,50.04,0.9786179928152658
US-TaS,2022,6,-77.434,128.169,38.626,106.952,89.543,FL,wetlands,31.0,high,high,1.198,0.699,27.729,11.162,259.761,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0003,49.9,52.28,1.0476953907815632
US-TaS,2022,6,-77.434,128.169,38.626,106.952,89.543,FL,wetlands,31.0,high,high,1.198,0.699,27.729,11.162,259.761,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0004,51.099999999999994,42.78,0.8371819960861058
US-TaS,2022,6,-77.434,128.169,38.626,106.952,89.543,FL,wetlands,31.0,high,high,1.198,0.699,27.729,11.162,259.761,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0005,50.425,44.349999999999994,0.8795240456122955
US-TaS,2022,6,-77.434,128.169,38.626,106.952,89.543,FL,wetlands,31.0,high,high,1.198,0.699,27.729,11.162,259.761,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0006,49.8333334,48.7,0.9772575237762442
US-TaS,2022,6,-77.434,128.169,38.626,106.952,89.543,FL,wetlands,31.0,high,high,1.198,0.699,27.729,11.162,259.761,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0007,51.224999999999994,47.300000000000004,0.9233772571986336
US-TaS,2022,6,-77.434,128.169,38.626,106.952,89.543,FL,wetlands,31.0,high,high,1.198,0.699,27.729,11.162,259.761,96.767,139.61,224.793,25.191,-80.639,"Humid Subtropical: dry winter, hot summer","Humid Continental, dry, hot",yes,aid0008,49.65,45.3,0.9123867069486404
