"SPEI_timescale","water_class","SPEI_value","month_f","site_name","spei_ecosystem","predicted_WUE_T","predicted_se","predicted_lower","predicted_upper","predicted_near_normal_WUE_T","predicted_change","predicted_pct_change","predicted_lower_pct","predicted_upper_pct","impact_class_10pct"
"SPEI_24","Upland",1.43589726812287,"7","US-A03","SPEI_24__Upland",5.07102655910356,0.579231478107165,3.93573286201351,6.2063202561936,5.49325156310849,-0.422225004004931,-7.68624919420229,-28.353311025385,12.9808126369805,"No meaningful change"
"SPEI_36","Upland",1.43589726812287,"7","US-A03","SPEI_36__Upland",5.18064698677414,0.578228319194705,4.04731948115252,6.31397449239576,5.50528577568923,-0.324638788915085,-5.89685626037173,-26.4830265664852,14.6893140457417,"No meaningful change"
"SPEI_48","Upland",1.43589726812287,"7","US-A03","SPEI_48__Upland",5.28371909403277,0.577518820628632,4.15178220560065,6.41565598246489,5.50702674358798,-0.223307649555205,-4.0549585094209,-24.6093691040321,16.4994520851903,"No meaningful change"
"SPEI_1","Freshwater",1.43589726812287,"7","US-A03","SPEI_1__Freshwater",4.21889137228196,0.684559101412841,2.87715553351279,5.56062721105113,4.21954140936123,-0.00065003707926703,-0.0154053963737598,-31.813549047541,31.7827382547935,"No meaningful change"
"SPEI_3","Freshwater",1.43589726812287,"7","US-A03","SPEI_3__Freshwater",4.21958765990492,0.684532045558855,2.87790485060956,5.56127046920028,4.21951351065009,7.41492548295142e-05,0.00175729393074251,-31.7953398337106,31.798854421572,"No meaningful change"
"SPEI_6","Freshwater",1.43589726812287,"7","US-A03","SPEI_6__Freshwater",4.21901506040681,0.684539313631832,2.87731800568841,5.5607121151252,4.21959154835205,-0.000576487945243009,-0.0136621741378773,-31.810508843868,31.7831844955922,"No meaningful change"
"SPEI_12","Freshwater",1.43589726812287,"7","US-A03","SPEI_12__Freshwater",4.21922562284224,0.684511788896565,2.87758251660497,5.56086872907951,4.21957016391976,-0.000344541077522464,-0.0081653122033265,-31.8038945954664,31.7875639710598,"No meaningful change"
"SPEI_24","Freshwater",1.43589726812287,"7","US-A03","SPEI_24__Freshwater",4.21693574818064,0.68463859082014,2.87504411017317,5.55882738618812,4.22053295499704,-0.00359720681639786,-0.0852311036249302,-31.8795957565226,31.7091335492727,"No meaningful change"
"SPEI_36","Freshwater",1.43589726812287,"7","US-A03","SPEI_36__Freshwater",4.2188163508113,0.684533820289333,2.87713006304421,5.56050263857839,4.21970971318329,-0.000893362371987116,-0.021171180785163,-31.8168722825783,31.774529921008,"No meaningful change"
"SPEI_48","Freshwater",1.43589726812287,"7","US-A03","SPEI_48__Freshwater",4.21900404555155,0.684542889311061,2.87729998250187,5.56070810860123,4.21964494790908,-0.000640902357528894,-0.0151885375532952,-31.811798906739,31.7814218316324,"No meaningful change"
"SPEI_1","Saline",1.43589726812287,"7","US-A03","SPEI_1__Saline",3.79557690446818,0.789812938855327,2.24754354431174,5.34361026462462,3.79571448215135,-0.000137577683173351,-0.0036245530010301,-40.7873391194096,40.7800900134076,"No meaningful change"
"SPEI_3","Saline",1.43589726812287,"7","US-A03","SPEI_3__Saline",3.79574145501275,0.789751459221422,2.24782859493876,5.34365431508673,3.79581271083288,-7.12558201283464e-05,-0.00187722170603911,-40.7813618273715,40.7776073839594,"No meaningful change"
"SPEI_6","Saline",1.43589726812287,"7","US-A03","SPEI_6__Saline",4.01558529945946,0.802357230988365,2.44296512672227,5.58820547219665,3.72785187663226,0.287733422827205,7.71847788885709,-34.4672157701383,49.9041715478525,"No meaningful change"
"SPEI_12","Saline",1.43589726812287,"7","US-A03","SPEI_12__Saline",3.79622087803459,0.789732492128169,2.24834519346338,5.3440965626058,3.79590600007587,0.000314877958715432,0.00829519905680324,-40.7692078408043,40.785798238918,"No meaningful change"
"SPEI_24","Saline",1.43589726812287,"7","US-A03","SPEI_24__Saline",3.80896982786688,0.790632411516771,2.25933030129401,5.35860935443975,3.79486170186332,0.014108126003558,0.371769174002594,-40.463435065772,41.2069734137772,"No meaningful change"
"SPEI_36","Saline",1.43589726812287,"7","US-A03","SPEI_36__Saline",3.85003272772315,0.793289255344079,2.29518578724876,5.40487966819754,3.78973207975865,0.0603006479644956,1.59115860159528,-39.4367269520825,42.6190441552731,"No meaningful change"
"SPEI_48","Saline",1.43589726812287,"7","US-A03","SPEI_48__Saline",3.79654775629901,0.789789555830802,2.24856022687064,5.34453528572739,3.79598202691605,0.000565729382966396,0.0149033735922614,-40.764729365765,40.7945361129495,"No meaningful change"
"SPEI_1","Upland",1.47013668004658,"7","US-A03","SPEI_1__Upland",5.29977534632566,0.579655022897279,4.163651501447,6.43589919120433,5.48919319302184,-0.189417846696172,-3.45074112051605,-24.1482062110683,17.2467239700362,"No meaningful change"
"SPEI_3","Upland",1.47013668004658,"7","US-A03","SPEI_3__Upland",5.24609613890255,0.587230180706617,4.09512498471758,6.39706729308752,5.38809641457018,-0.14200027566763,-2.63544422263196,-23.9968131668212,18.7259247215573,"No meaningful change"
"SPEI_6","Upland",1.47013668004658,"7","US-A03","SPEI_6__Upland",5.13801111366962,0.585584889953922,3.99026472935993,6.28575749797931,5.44677574908028,-0.308764635410662,-5.66875982479724,-26.7407928436615,15.403273194067,"No meaningful change"
"SPEI_12","Upland",1.47013668004658,"7","US-A03","SPEI_12__Upland",5.19505376024608,0.579408381734963,4.05941333204555,6.3306941884466,5.4960425846593,-0.300988824413216,-5.47646456112521,-26.1393399065666,15.1864107843162,"No meaningful change"
"SPEI_24","Upland",1.47013668004658,"7","US-A03","SPEI_24__Upland",5.06097444169751,0.579695635135705,3.92477099683153,6.1971778865635,5.49325156310849,-0.432277121410973,-7.86923949221722,-28.5528625124423,12.8143835280079,"No meaningful change"
"SPEI_36","Upland",1.47013668004658,"7","US-A03","SPEI_36__Upland",5.17292123318121,0.578659002089839,4.03874958908512,6.30709287727729,5.50528577568923,-0.332364542508019,-6.03718964010382,-26.6386931824716,14.5643139022639,"No meaningful change"
"SPEI_48","Upland",1.47013668004658,"7","US-A03","SPEI_48__Upland",5.2784052732635,0.577925506775578,4.14567127998336,6.41113926654363,5.50702674358798,-0.228621470324479,-4.15145015576093,-24.7203350735438,16.4174347620219,"No meaningful change"
"SPEI_1","Freshwater",1.47013668004658,"7","US-A03","SPEI_1__Freshwater",4.21887722542862,0.684562517820747,2.87713469049995,5.56061976035728,4.21954140936123,-0.00066418393261003,-0.0157406662993403,-31.8140430114772,31.7825616788786,"No meaningful change"
"SPEI_3","Freshwater",1.47013668004658,"7","US-A03","SPEI_3__Freshwater",4.21958800761688,0.684534324187315,2.87790073220974,5.56127528302402,4.21951351065009,7.44969667865192e-05,0.00176553450056477,-31.7954374373754,31.7989685063765,"No meaningful change"
"SPEI_6","Freshwater",1.47013668004658,"7","US-A03","SPEI_6__Freshwater",4.21900095909176,0.684542149082959,2.87729834688916,5.56070357129436,4.21959154835205,-0.000590589260286656,-0.0139963608685611,-31.810974737285,31.7829820155479,"No meaningful change"
"SPEI_12","Freshwater",1.47013668004658,"7","US-A03","SPEI_12__Freshwater",4.21921814367541,0.684513336467657,2.8775720041988,5.56086428315202,4.21957016391976,-0.000352020244353213,-0.00834256169889599,-31.8041437299934,31.7874586065956,"No meaningful change"
"SPEI_24","Freshwater",1.47013668004658,"7","US-A03","SPEI_24__Freshwater",4.21685023679214,0.684646111653952,2.87494385795039,5.55875661563388,4.22053295499704,-0.00368271820490218,-0.0872571839663496,-31.8819711016234,31.7074567336907,"No meaningful change"
"SPEI_36","Freshwater",1.47013668004658,"7","US-A03","SPEI_36__Freshwater",4.21879699757102,0.684536419072512,2.87710561618889,5.56048837895314,4.21970971318329,-0.000912715612269466,-0.0216298199238195,-31.8174516317985,31.7741919919508,"No meaningful change"
"SPEI_48","Freshwater",1.47013668004658,"7","US-A03","SPEI_48__Freshwater",4.21899029082589,0.684545927136377,2.87728027363859,5.56070030801319,4.21964494790908,-0.000654657083186905,-0.0155145063451678,-31.8122659807114,31.781236968021,"No meaningful change"
"SPEI_1","Saline",1.47013668004658,"7","US-A03","SPEI_1__Saline",3.79558884949999,0.789818404859844,2.2475447759747,5.34363292302529,3.79571448215135,-0.000125632651361229,-0.00330985515248825,-40.7873066706318,40.7806869603268,"No meaningful change"
"SPEI_3","Saline",1.47013668004658,"7","US-A03","SPEI_3__Saline",3.79574788005204,0.789754721179114,2.24782862654097,5.3436671335631,3.79581271083288,-6.48307808392978e-05,-0.001707955206912,-40.781360994817,40.7779450844031,"No meaningful change"
"SPEI_6","Saline",1.47013668004658,"7","US-A03","SPEI_6__Saline",4.0250156996406,0.803127080467984,2.45088662192335,5.59914477735785,3.72785187663226,0.297163823008343,7.97144931833506,-34.2547208678934,50.1976195045636,"No meaningful change"
"SPEI_12","Saline",1.47013668004658,"7","US-A03","SPEI_12__Saline",3.79622752144394,0.78973515813854,2.2483466114924,5.34410843139548,3.79590600007587,0.000321521368064293,0.00847021417437276,-40.7691704840041,40.7861109123529,"No meaningful change"
"SPEI_24","Saline",1.47013668004658,"7","US-A03","SPEI_24__Saline",3.80928772280093,0.790680331876705,2.25955427232259,5.35902117327927,3.79486170186332,0.0144260209376075,0.38014615738234,-40.4575331108082,41.2178254255729,"No meaningful change"
"SPEI_36","Saline",1.47013668004658,"7","US-A03","SPEI_36__Saline",3.85119441755351,0.793451591385423,2.29602929843809,5.40635953666894,3.78973207975865,0.0614623377948602,1.62181221525228,-39.4144691467396,42.6580935772442,"No meaningful change"
"SPEI_48","Saline",1.47013668004658,"7","US-A03","SPEI_48__Saline",3.79655638012732,0.789794511170706,2.24855913823274,5.3445536220219,3.79598202691605,0.000574353211272971,0.0151305566570238,-40.7647580444546,40.7950191577686,"No meaningful change"
"SPEI_1","Upland",1.50437609197029,"7","US-A03","SPEI_1__Upland",5.29697830207442,0.580222554136809,4.15974209596627,6.43421450818256,5.48919319302184,-0.192214890947416,-3.50169659161879,-24.2194262491186,17.216033065881,"No meaningful change"
"SPEI_3","Upland",1.50437609197029,"7","US-A03","SPEI_3__Upland",5.25788444031611,0.588322682492941,4.10477198262994,6.41099689800227,5.38809641457018,-0.13021197425407,-2.41666006387632,-23.8177703812044,18.9844502534518,"No meaningful change"
"SPEI_6","Upland",1.50437609197029,"7","US-A03","SPEI_6__Upland",5.13423130411883,0.586610579062444,3.98447456915644,6.28398803908122,5.44677574908028,-0.31254444496145,-5.73815518316914,-26.8470972055488,15.3707868392105,"No meaningful change"
"SPEI_12","Upland",1.50437609197029,"7","US-A03","SPEI_12__Upland",5.1880556536245,0.579872149597907,4.0515062404126,6.3246050668364,5.4960425846593,-0.307986931034794,-5.60379448104087,-26.2832087269251,15.0756197648434,"No meaningful change"
"SPEI_24","Upland",1.50437609197029,"7","US-A03","SPEI_24__Upland",5.05092238449548,0.580170268921694,3.91378865740896,6.188056111582,5.49325156310849,-0.442329178613004,-8.05222869426905,-28.7527867157379,12.6483293271999,"No meaningful change"
"SPEI_36","Upland",1.50437609197029,"7","US-A03","SPEI_36__Upland",5.16519577250665,0.579099794275799,4.03016017572608,6.30023136928721,5.50528577568923,-0.34009000318258,-6.17751769916074,-26.7947143902529,14.4396789919314,"No meaningful change"
"SPEI_48","Upland",1.50437609197029,"7","US-A03","SPEI_48__Upland",5.27309172105995,0.578341995849638,4.13954140919466,6.40664203292524,5.50702674358798,-0.233935022528025,-4.24793692531824,-24.8316450612034,16.3357712105669,"No meaningful change"
"SPEI_1","Freshwater",1.50437609197029,"7","US-A03","SPEI_1__Freshwater",4.21886319686758,0.684565989455341,2.87711385753511,5.56061253620005,4.21954140936123,-0.000678212493647301,-0.0160731327850619,-31.8145367372834,31.7823904717133,"No meaningful change"
"SPEI_3","Freshwater",1.50437609197029,"7","US-A03","SPEI_3__Freshwater",4.2195883267307,0.684536640959449,2.87789651045018,5.56128014301122,4.21951351065009,7.48160806063325e-05,0.00177309731127762,-31.7955374906055,31.799083685228,"No meaningful change"
"SPEI_6","Freshwater",1.50437609197029,"7","US-A03","SPEI_6__Freshwater",4.21898697070312,0.684545041539843,2.87727868928502,5.56069525212121,4.21959154835205,-0.000604577648931404,-0.0143278713591964,-31.8114406023792,31.7827848596608,"No meaningful change"
"SPEI_12","Freshwater",1.50437609197029,"7","US-A03","SPEI_12__Freshwater",4.21921074020217,0.684514918969001,2.87756149902293,5.56085998138142,4.21957016391976,-0.000359423717587681,-0.00851801732463184,-31.8043926931689,31.7873566585196,"No meaningful change"
"SPEI_24","Freshwater",1.50437609197029,"7","US-A03","SPEI_24__Freshwater",4.21676593087215,0.684653782294,2.87484451757591,5.55868734416839,4.22053295499704,-0.00376702412489216,-0.0892547023103342,-31.8843248416733,31.7058154370527,"No meaningful change"
"SPEI_36","Freshwater",1.50437609197029,"7","US-A03","SPEI_36__Freshwater",4.21877793635799,0.684539071360098,2.8770813564922,5.56047451622378,4.21970971318329,-0.000931776825294328,-0.022081538509231,-31.818026545675,31.7738634686566,"No meaningful change"
"SPEI_48","Freshwater",1.50437609197029,"7","US-A03","SPEI_48__Freshwater",4.21897677018327,0.684549028235426,2.87726067484184,5.56069286552471,4.21964494790908,-0.000668177725805741,-0.0158349276788521,-31.8127304462528,31.7810605908951,"No meaningful change"
"SPEI_1","Saline",1.50437609197029,"7","US-A03","SPEI_1__Saline",3.79560118414872,0.789823922487849,2.24754629607254,5.34365607222491,3.79571448215135,-0.000113298002628603,-0.00298489265094533,-40.7872666228924,40.7812968375905,"No meaningful change"
"SPEI_3","Saline",1.50437609197029,"7","US-A03","SPEI_3__Saline",3.79575453779395,0.789758022376982,2.24782881393506,5.34368026165283,3.79581271083288,-5.8173038929521e-05,-0.00153255819928894,-40.7813560579536,40.778290941555,"No meaningful change"
"SPEI_6","Saline",1.50437609197029,"7","US-A03","SPEI_6__Saline",4.0343918868014,0.803926866359144,2.45869522873748,5.61008854486532,3.72785187663226,0.306540010169148,8.22296647811224,-34.0452542079362,50.4911871641607,"No meaningful change"
"SPEI_12","Saline",1.50437609197029,"7","US-A03","SPEI_12__Saline",3.79623406121111,0.789737865361402,2.24834784510276,5.34412027731946,3.79590600007587,0.000328061135236091,0.00864249892461861,-40.7691379855608,40.78642298341,"No meaningful change"
"SPEI_24","Saline",1.50437609197029,"7","US-A03","SPEI_24__Saline",3.80960383398969,0.790729323378784,2.25977436016727,5.35943330781211,3.79486170186332,0.014742132126369,0.388476136538268,-40.4517334832598,41.2286857563364,"No meaningful change"
"SPEI_36","Saline",1.50437609197029,"7","US-A03","SPEI_36__Saline",3.85232453397852,0.793616584986081,2.2968360274058,5.40781304055124,3.78973207975865,0.0625924542198661,1.65163269863268,-39.3931819171746,42.69644731444,"No meaningful change"
"SPEI_48","Saline",1.50437609197029,"7","US-A03","SPEI_48__Saline",3.79656478822421,0.789799545379467,2.24855767928045,5.34457189716796,3.79598202691605,0.000582761308158819,0.0153520565699904,-40.7647964785746,40.7955005917146,"No meaningful change"
"SPEI_1","Upland",1.538615503894,"7","US-A03","SPEI_1__Upland",5.29423191014949,0.58081191205827,4.15584056251528,6.4326232577837,5.48919319302184,-0.194961282872347,-3.55172929821804,-24.2905028775739,17.1870442811378,"No meaningful change"
"SPEI_3","Upland",1.538615503894,"7","US-A03","SPEI_3__Upland",5.27007214874772,0.589475594200515,4.11469998411471,6.42544431338072,5.38809641457018,-0.118024265822462,-2.19046313839722,-23.6335123293641,19.2525860525697,"No meaningful change"
"SPEI_6","Upland",1.538615503894,"7","US-A03","SPEI_6__Upland",5.13056929201883,0.587690382646794,3.97869614203112,6.28244244200655,5.44677574908028,-0.316206457061449,-5.80538784095972,-26.9531861541584,15.342410472239,"No meaningful change"
"SPEI_12","Upland",1.538615503894,"7","US-A03","SPEI_12__Upland",5.18105776854849,0.580346252980377,4.04357911270695,6.31853642439003,5.4960425846593,-0.314984816110806,-5.73112036995492,-26.4274421018225,14.9652013619127,"No meaningful change"
"SPEI_24","Upland",1.538615503894,"7","US-A03","SPEI_24__Upland",5.04087038643749,0.580655356186682,3.90278588831159,6.17895488456338,5.49325156310849,-0.452381176671,-8.23521681965371,-28.9530828239895,12.4826491846821,"No meaningful change"
"SPEI_36","Upland",1.538615503894,"7","US-A03","SPEI_36__Upland",5.15747060012384,0.579550678717907,4.02155126983674,6.29338993041094,5.50528577568923,-0.347815175565384,-6.317840521582,-26.9510896673975,14.3154086242335,"No meaningful change"
"SPEI_48","Upland",1.538615503894,"7","US-A03","SPEI_48__Upland",5.2677784331113,0.578768271577006,4.13339262082036,6.40216424540223,5.50702674358798,-0.239248310476682,-4.34441889637174,-24.9432985660907,16.2544607733472,"No meaningful change"
"SPEI_1","Freshwater",1.538615503894,"7","US-A03","SPEI_1__Freshwater",4.21884928407009,0.684569516543885,2.87709303164408,5.56060553649611,4.21954140936123,-0.000692125291132939,-0.0164028557605201,-31.8150302954456,31.7822245839246,"No meaningful change"
"SPEI_3","Freshwater",1.538615503894,"7","US-A03","SPEI_3__Freshwater",4.21958861907527,0.684538996028595,2.87789218685923,5.56128505129132,4.21951351065009,7.51084251833234e-05,0.00178002570660691,-31.7956399571799,31.7992000085931,"No meaningful change"
"SPEI_6","Freshwater",1.538615503894,"7","US-A03","SPEI_6__Freshwater",4.21897309628116,0.684547991122526,2.87725903368101,5.56068715888131,4.21959154835205,-0.000618452070888509,-0.0146566809560049,-31.8119064200724,31.7825930581604,"No meaningful change"
"SPEI_12","Freshwater",1.538615503894,"7","US-A03","SPEI_12__Freshwater",4.21920341136073,0.68451653646726,2.8775509998849,5.56085582283656,4.21957016391976,-0.000366752559034289,-0.0086917042444341,-31.804641513253,31.7872581047642,"No meaningful change"
"SPEI_24","Freshwater",1.538615503894,"7","US-A03","SPEI_24__Freshwater",4.21668282947551,0.684661603543738,2.87474608652978,5.55861957242124,4.22053295499704,-0.00385012552152997,-0.0912236810512635,-31.886657036379,31.7042096742764,"No meaningful change"
"SPEI_36","Freshwater",1.538615503894,"7","US-A03","SPEI_36__Freshwater",4.21875916422626,0.684541777316116,2.87705728068667,5.56046104776584,4.21970971318329,-0.000950548957027841,-0.022526406355824,-31.8185971016413,31.7735442889297,"No meaningful change"
"SPEI_48","Freshwater",1.538615503894,"7","US-A03","SPEI_48__Freshwater",4.21896348014881,0.684552192791513,2.87724118227744,5.56068577802017,4.21964494790908,-0.000681467760273335,-0.0161498839045929,-31.8131923942281,31.7808926264189,"No meaningful change"
"SPEI_1","Saline",1.538615503894,"7","US-A03","SPEI_1__Saline",3.79561388905003,0.789829492416432,2.24754808391382,5.34367969418623,3.79571448215135,-0.000100593101327373,-0.00265017565995529,-40.7872195213181,40.7819191699982,"No meaningful change"
"SPEI_3","Saline",1.538615503894,"7","US-A03","SPEI_3__Saline",3.79576141832853,0.789761363127091,2.24782914659943,5.34369369005763,3.79581271083288,-5.12925043452128e-05,-0.00135129175891184,-40.7813472939708,40.778644710453,"No meaningful change"
"SPEI_6","Saline",1.538615503894,"7","US-A03","SPEI_6__Saline",4.04371091954275,0.804756962781899,2.46638727249023,5.62103456659527,3.72785187663226,0.315859042910494,8.4729504648624,-33.8389143637766,50.7848152935014,"No meaningful change"
"SPEI_12","Saline",1.538615503894,"7","US-A03","SPEI_12__Saline",3.79624049847361,0.789740613949537,2.24834889513252,5.3441321018147,3.79590600007587,0.000334498397737359,0.00881208327420841,-40.7691103233964,40.7867344899448,"No meaningful change"
"SPEI_24","Saline",1.538615503894,"7","US-A03","SPEI_24__Saline",3.80991819076043,0.790779388139119,2.25999059000776,5.35984579151311,3.79486170186332,0.0150564888971139,0.396759884285663,-40.4460355196059,41.2395552881772,"No meaningful change"
"SPEI_36","Saline",1.538615503894,"7","US-A03","SPEI_36__Saline",3.85342343235328,0.793784275384014,2.29760625260062,5.40924061210595,3.78973207975865,0.0636913525946281,1.68062942852372,-39.3728579159365,42.7341167729839,"No meaningful change"
"SPEI_48","Saline",1.538615503894,"7","US-A03","SPEI_48__Saline",3.79657298653,0.789804658822945,2.24855585523703,5.34459011782298,3.79598202691605,0.000590959613957942,0.0155680298212068,-40.7648445305254,40.7959805901679,"No meaningful change"
"SPEI_1","Upland",1.57285491581771,"7","US-A03","SPEI_1__Upland",5.29153381428142,0.581423749302906,4.15194326564773,6.43112436291512,5.48919319302184,-0.197659378740411,-3.60088216591988,-24.3615023255893,17.1597379937496,"No meaningful change"
"SPEI_3","Upland",1.57285491581771,"7","US-A03","SPEI_3__Upland",5.28263788861686,0.59069239053832,4.12488080316175,6.44039497407196,5.38809641457018,-0.105458525953322,-1.95725016479192,-23.4445621275914,19.5300617980076,"No meaningful change"
"SPEI_6","Upland",1.57285491581771,"7","US-A03","SPEI_6__Upland",5.12702069113274,0.588826446113498,3.97292085675029,6.2811205255152,5.44677574908028,-0.319755057947542,-5.87053832722109,-27.0592174201199,15.3181407656777,"No meaningful change"
"SPEI_12","Upland",1.57285491581771,"7","US-A03","SPEI_12__Upland",5.17406010298854,0.580830674441098,4.03563198108399,6.31248822489309,5.4960425846593,-0.321982481670754,-5.85844226479395,-26.5720394461943,14.8551549166064,"No meaningful change"
"SPEI_24","Upland",1.57285491581771,"7","US-A03","SPEI_24__Upland",5.03081844608436,0.581150873255977,3.89176273450264,6.16987415766608,5.49325156310849,-0.462433117024125,-8.41820389456999,-29.1537500186793,12.3173422295393,"No meaningful change"
"SPEI_36","Upland",1.57285491581771,"7","US-A03","SPEI_36__Upland",5.14974570947024,0.580011638205684,4.0129228985871,6.28656852035338,5.50528577568923,-0.355540066218988,-6.45815822657229,-27.10781852038,14.1915020672354,"No meaningful change"
"SPEI_48","Upland",1.57285491581771,"7","US-A03","SPEI_48__Upland",5.26246540337689,0.579204317554972,4.12722494096914,6.39770586578463,5.50702674358798,-0.24456134021109,-4.44089617861111,-25.0552951141083,16.1735027568861,"No meaningful change"
"SPEI_1","Freshwater",1.57285491581771,"7","US-A03","SPEI_1__Freshwater",4.21883548379601,0.684573099816465,2.87707220815574,5.56059875943628,4.21954140936123,-0.000705925565217314,-0.0167299120148741,-31.8155237966658,31.782063972636,"No meaningful change"
"SPEI_3","Freshwater",1.57285491581771,"7","US-A03","SPEI_3__Freshwater",4.21958888641316,0.684541389927986,2.8778877621543,5.56129001067201,4.21951351065009,7.5375763064045e-05,0.00178636145787413,-31.7957448200962,31.799317543012,"No meaningful change"
"SPEI_6","Freshwater",1.57285491581771,"7","US-A03","SPEI_6__Freshwater",4.218959335624,0.684550998358884,2.87723937884059,5.56067929240741,4.21959154835205,-0.000632212728048032,-0.0149827944435745,-31.8123722196693,31.7824066307822,"No meaningful change"
"SPEI_12","Freshwater",1.57285491581771,"7","US-A03","SPEI_12__Freshwater",4.21919615555613,0.684518189272579,2.87754050458188,5.56085180653039,4.21957016391976,-0.000374008363627887,-0.00886366025681754,-31.8048902424508,31.7871629219372,"No meaningful change"
"SPEI_24","Freshwater",1.57285491581771,"7","US-A03","SPEI_24__Freshwater",4.21660092047174,0.6846695782208,2.87464854715897,5.5585532937845,4.22053295499704,-0.00393203452530244,-0.0931644076051338,-31.888968104006,31.7026392887958,"No meaningful change"
"SPEI_36","Freshwater",1.57285491581771,"7","US-A03","SPEI_36__Freshwater",4.21874067598832,0.684544537651486,2.87703338219141,5.56044796978523,4.21970971318329,-0.000969037194963995,-0.0229645463984528,-31.8191634556535,31.7732343628566,"No meaningful change"
"SPEI_48","Freshwater",1.57285491581771,"7","US-A03","SPEI_48__Freshwater",4.21895041566463,0.684555421495431,2.87722178953358,5.56067904179567,4.21964494790908,-0.000694532244451374,-0.0164594948870172,-31.8136519765885,31.7807329868145,"No meaningful change"
"SPEI_1","Saline",1.57285491581771,"7","US-A03","SPEI_1__Saline",3.79562694459365,0.789835116628812,2.24755011600118,5.34370377318612,3.79571448215135,-8.75375577069626e-05,-0.00230622082136556,-40.7871659849584,40.7825535433157,"No meaningful change"
"SPEI_3","Saline",1.57285491581771,"7","US-A03","SPEI_3__Saline",3.79576851132505,0.789764744427325,2.2478296122475,5.34370741040261,3.79581271083288,-4.41995078230839e-05,-0.00116442804717269,-40.7813350265567,40.7790061704624,"No meaningful change"
"SPEI_6","Saline",1.57285491581771,"7","US-A03","SPEI_6__Saline",4.05297088791014,0.805617952535359,2.47395970094084,5.63198207487945,3.72785187663226,0.325119011277889,8.72135004386498,-33.6357832120782,51.0784832998082,"No meaningful change"
"SPEI_12","Saline",1.57285491581771,"7","US-A03","SPEI_12__Saline",3.79624683513544,0.789743404476692,2.24834976236113,5.34414390790976,3.79590600007587,0.00034083505957172,0.00897901738254076,-40.7690874769768,40.7870455117419,"No meaningful change"
"SPEI_24","Saline",1.57285491581771,"7","US-A03","SPEI_24__Saline",3.81023083419911,0.790830531560473,2.26020299234058,5.36025867605763,3.79486170186332,0.0153691323357847,0.404998483297516,-40.4404384162197,41.2504353828147,"No meaningful change"
"SPEI_36","Saline",1.57285491581771,"7","US-A03","SPEI_36__Saline",3.85449170325913,0.793954748364162,2.29834039646537,5.41064301005289,3.78973207975865,0.0647596235004726,1.70881798864781,-39.353485995988,42.7711219732836,"No meaningful change"
"SPEI_48","Saline",1.57285491581771,"7","US-A03","SPEI_48__Saline",3.79658098196181,0.789809852495277,2.24855367107107,5.34460829285255,3.79598202691605,0.00059895504576124,0.0157786586320549,-40.7649020694166,40.7964593866807,"No meaningful change"
"SPEI_1","Upland",1.60709432774142,"7","US-A03","SPEI_1__Upland",5.28888156718432,0.582058775669705,4.1480463668717,6.42971676749694,5.48919319302184,-0.200311625837516,-3.64919977843307,-24.4324945213274,17.1340949644613,"No meaningful change"
"SPEI_3","Upland",1.60709432774142,"7","US-A03","SPEI_3__Upland",5.29556017710348,0.591977179655811,4.13528490497809,6.45583544922887,5.38809641457018,-0.0925362374666996,-1.71741985196235,-23.2514679248187,19.816628220894,"No meaningful change"
"SPEI_6","Upland",1.60709432774142,"7","US-A03","SPEI_6__Upland",5.12358069586944,0.590021010367311,3.96713951554951,6.28002187618937,5.44677574908028,-0.323195053210843,-5.93369487013333,-27.1653598696553,15.2979701293886,"No meaningful change"
"SPEI_12","Upland",1.60709432774142,"7","US-A03","SPEI_12__Upland",5.16706265276547,0.581325396386663,4.02766487584761,6.30646042968333,5.4960425846593,-0.328979931893822,-5.98576024159783,-26.7170002086639,14.7454797254683,"No meaningful change"
"SPEI_24","Upland",1.60709432774142,"7","US-A03","SPEI_24__Upland",5.02076656161572,0.581656796054112,3.88071924134966,6.16081388188177,5.49325156310849,-0.47248500149277,-8.60118995215656,-29.3547874739299,12.1524075696168,"No meaningful change"
"SPEI_36","Upland",1.60709432774142,"7","US-A03","SPEI_36__Upland",5.14202109203159,0.580482655332666,4.00427508757956,6.27976709648361,5.50528577568923,-0.363264683657641,-6.59847096878749,-27.2649004841488,14.0679585465738,"No meaningful change"
"SPEI_48","Upland",1.60709432774142,"7","US-A03","SPEI_48__Upland",5.25715262407622,0.57965011724039,4.12103839428505,6.39326685386738,5.50702674358798,-0.249874119511759,-4.53736891331962,-25.167634257754,16.0928964311148,"No meaningful change"
"SPEI_1","Freshwater",1.60709432774142,"7","US-A03","SPEI_1__Freshwater",4.2188217921,0.684576740525947,2.87705138066914,5.56059220353086,4.21954140936123,-0.000719617261226269,-0.0170543950494186,-31.8160173926416,31.7819086025428,"No meaningful change"
"SPEI_3","Freshwater",1.60709432774142,"7","US-A03","SPEI_3__Freshwater",4.21958913042609,0.684543823586178,2.87788323619718,5.561295024655,4.21951351065009,7.56197759956834e-05,0.00179214442150306,-31.7958520826305,31.7994363714735,"No meaningful change"
"SPEI_6","Freshwater",1.60709432774142,"7","US-A03","SPEI_6__Freshwater",4.21894568724628,0.684554064201939,2.87721972141048,5.56067165308208,4.21959154835205,-0.000645861105768475,-0.0153062470233811,-31.8128380806391,31.7822255865923,"No meaningful change"
