"SPEI_timescale","coast_region","SPEI_z","water_class","month_f","site_name","SPEI_value","predicted_WUE_T","predicted_se","predicted_lower","predicted_upper","predicted_near_normal_WUE_T","predicted_pct_change","predicted_lower_pct","predicted_upper_pct","impact_class_10pct"
"SPEI_3","Atlantic Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,4.30723835223813,0.656168882442992,3.02114734264987,5.5933293618264,4.4031937543214,-2.17922279684127,-31.3873631001396,27.0289175064571,"No meaningful change"
"SPEI_6","Atlantic Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,4.31596557611433,0.656498890653346,3.02922775043377,5.60270340179489,4.40047563472377,-1.92047554911069,-31.161356137723,27.3204050395016,"No meaningful change"
"SPEI_12","Atlantic Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,4.33971973213752,0.656377802276293,3.05321923967598,5.62622022459905,4.40415927940079,-1.46315206093171,-30.6741866953687,27.7478825735053,"No meaningful change"
"SPEI_24","Atlantic Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,4.30875324168387,0.656468708649028,3.02207457273178,5.59543191063597,4.40042976120896,-2.08335377451643,-31.3231948530977,27.1564873040649,"No meaningful change"
"SPEI_36","Atlantic Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,4.28921348272417,0.656296078631622,3.0028731686062,5.57555379684215,4.40388028796018,-2.60376753540488,-31.8130155168889,26.6054804460791,"No meaningful change"
"SPEI_48","Atlantic Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,4.27305273801223,0.656161731497103,2.98697574427791,5.55912973174655,4.39706874909994,-2.82042465479055,-32.0689324020842,26.4280830925031,"No meaningful change"
"SPEI_1","Pacific Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,5.10336559536793,0.836253689510621,3.46430836392712,6.74242282680875,5.21908094817507,-2.21715957188967,-33.6222526853417,29.1879335415624,"No meaningful change"
"SPEI_3","Pacific Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,5.14104223890527,0.835781313546258,3.5029108643546,6.77917361345593,5.22298902340177,-1.56896336808934,-32.9328312071939,29.7949044710152,"No meaningful change"
"SPEI_6","Pacific Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,5.12279525690692,0.83554359578003,3.48512980917807,6.76046070463578,5.22698995396369,-1.99339769110809,-33.3243446061102,29.3375492238941,"No meaningful change"
"SPEI_12","Pacific Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,5.18988518044915,0.834791845672837,3.55369316293039,6.82607719796792,5.2266640362951,-0.70367744302184,-32.0083874101574,30.6010325241137,"No meaningful change"
"SPEI_24","Pacific Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,5.1733369699897,0.834676325515217,3.53737137197988,6.80930256799953,5.23397305115455,-1.15850961730633,-32.4151779650532,30.0981587304406,"No meaningful change"
"SPEI_36","Pacific Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,5.20354536421041,0.834842093812917,3.56725486033709,6.83983586808373,5.2279477229959,-0.466767459784517,-31.7656746136539,30.8321396940849,"No meaningful change"
"SPEI_48","Pacific Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,5.21789330979683,0.835104029731678,3.58108941152274,6.85469720807092,5.22409120636247,-0.118640665348342,-31.4504806661625,31.2131993354658,"No meaningful change"
"SPEI_1","Gulf Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,7.3699829730225,1.26919420789122,4.88236232555572,9.85760362048928,7.87720549403542,-6.43911754488291,-38.0191067853616,25.1408716955958,"No meaningful change"
"SPEI_3","Gulf Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,6.81059662888764,1.2688632358134,4.32362468669338,9.2975685710819,7.94946339739766,-14.3263351446192,-45.6111127185168,16.9584424292784,"WUE decrease"
"SPEI_6","Gulf Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,7.2047606826557,1.26836424583081,4.71876676082732,9.69075460448408,7.97259615021711,-9.63093392784605,-40.8126704034944,21.5508025478022,"No meaningful change"
"SPEI_12","Gulf Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,7.20423593048677,1.26594879482748,4.72297629262492,9.68549556834863,8.00280858478947,-9.97865494147277,-40.9835154422957,21.0262055593501,"No meaningful change"
"SPEI_24","Gulf Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,7.32693497748819,1.2662337222582,4.84511688186213,9.80875307311425,7.94817403096647,-7.81612293663804,-39.0411324288407,23.4088865555646,"No meaningful change"
"SPEI_36","Gulf Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,7.43686395809774,1.26837520549262,4.9508485553322,9.92287936086328,7.90591305020943,-5.93288958698155,-37.3779027938961,25.5121236199331,"No meaningful change"
"SPEI_48","Gulf Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,7.9233735955558,1.27288571540312,5.42851759336568,10.4182295977459,7.85698175987961,0.845004324882221,-30.9083594786293,32.5983681283937,"No meaningful change"
"SPEI_1","AK Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,6.90165253155127,0.970060721847762,5.00033351672965,8.80297154637288,6.83065248046865,1.03943292804947,-26.7956680415605,28.8745338976594,"No meaningful change"
"SPEI_3","AK Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,7.04650189277196,0.969342876111028,5.14658985559434,8.94641392994957,6.73904960454054,4.56224996510289,-23.6303313136804,32.7548312438862,"No meaningful change"
"SPEI_6","AK Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,7.0631270612859,0.969825456799462,5.16226916595895,8.96398495661284,6.74877030131466,4.65798576534741,-23.5080031549846,32.8239746856794,"No meaningful change"
"SPEI_12","AK Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,6.97224183834647,0.968389826953819,5.07419777751698,8.87028589917595,6.66092894501964,4.67371587201209,-23.821469656857,33.1689014008811,"No meaningful change"
"SPEI_24","AK Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,6.89815305517128,0.967422453866424,5.00200504559309,8.79430106474947,6.6792239104395,3.27776322020883,-25.1109842600867,31.6665107005044,"No meaningful change"
"SPEI_36","AK Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,6.91093444633693,0.967359017712744,5.01491077161996,8.80695812105391,6.57925428202474,5.04130331637093,-23.7769121445686,33.8595187773104,"No meaningful change"
"SPEI_48","AK Coast",0.684392231321779,"Upland","7","US-A03",0.787717205919287,6.90714603072531,0.967439120721813,5.01096535411056,8.80332670734007,6.64416061733231,3.95814352691841,-24.5809118304773,32.4971988843141,"No meaningful change"
"SPEI_1","Atlantic Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,4.36167475359738,0.656265771874138,3.07539384072407,5.64795566647069,4.40407807674474,-0.962819514287545,-30.1694069193878,28.2437678908127,"No meaningful change"
"SPEI_3","Atlantic Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,4.3040922734813,0.656297531969502,3.01774911082108,5.59043543614153,4.4031937543214,-2.25067272460656,-31.4645396228728,26.9631941736597,"No meaningful change"
"SPEI_6","Atlantic Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,4.31319475452058,0.656641019827469,3.02617835565874,5.60021115338242,4.40047563472377,-1.98344196055692,-31.2306530735126,27.2637691523988,"No meaningful change"
"SPEI_12","Atlantic Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,4.3376069600961,0.656516681220669,3.05083426490359,5.62437965528861,4.40415927940079,-1.51112425965078,-30.7283394773435,27.7060909580419,"No meaningful change"
"SPEI_24","Atlantic Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,4.30574745415846,0.656607629569851,3.01879650020155,5.59269840811537,4.40042976120896,-2.15166045564813,-31.397689225423,27.0943683141267,"No meaningful change"
"SPEI_36","Atlantic Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,4.28545391533939,0.656429077583671,2.99885292327539,5.57205490740338,4.40388028796018,-2.6891369627952,-31.9043042229373,26.5260302973469,"No meaningful change"
"SPEI_48","Atlantic Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,4.26898663928804,0.656282954823242,2.98267204783449,5.5553012307416,4.39706874909994,-2.9128975942919,-32.1668088895578,26.341013700974,"No meaningful change"
"SPEI_1","Pacific Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,5.09957164937426,0.836422469165261,3.46018360981034,6.73895968893817,5.21908094817507,-2.28985332834506,-33.7012848781307,29.1215782214405,"No meaningful change"
"SPEI_3","Pacific Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,5.13835545908571,0.835922094705225,3.49994815346347,6.77676276470795,5.22298902340177,-1.6204047899939,-32.9895556398484,29.7487460598606,"No meaningful change"
"SPEI_6","Pacific Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,5.11937903733129,0.835676615438848,3.48145287107115,6.75730520359143,5.22698995396369,-2.05875499245589,-33.3946898361432,29.2771798512314,"No meaningful change"
"SPEI_12","Pacific Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,5.18867931632306,0.834880308320438,3.552313912015,6.82504472063112,5.2266640362951,-0.726748834596345,-32.0347761526864,30.5812784834938,"No meaningful change"
"SPEI_24","Pacific Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,5.17134890175479,0.834765182327495,3.5352091443929,6.80748865911668,5.23397305115455,-1.19649353918524,-32.4564893658924,30.063502287522,"No meaningful change"
"SPEI_36","Pacific Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,5.20274528687318,0.834946631895285,3.56624988835842,6.83924068538794,5.2279477229959,-0.482071310924989,-31.7848976822828,30.8207550604328,"No meaningful change"
"SPEI_48","Pacific Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,5.21769010007337,0.835230280006454,3.58063875126072,6.85474144888602,5.22409120636247,-0.122530523228633,-31.4591072433837,31.2140461969264,"No meaningful change"
"SPEI_1","Gulf Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,7.35335272643191,1.26988379025491,4.86438049753229,9.84232495533153,7.87720549403542,-6.65023615291186,-38.2473835268665,24.9469112210428,"No meaningful change"
"SPEI_3","Gulf Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,6.77325673483813,1.26956213580903,4.28491494865243,9.26159852102383,7.94946339739766,-14.7960510510001,-46.0980605300335,16.5059584280332,"WUE decrease"
"SPEI_6","Gulf Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,7.17958574929303,1.26908165228637,4.69218571081174,9.66698578777433,7.97259615021711,-9.9467022533492,-41.146075601936,21.2526710952376,"No meaningful change"
"SPEI_12","Gulf Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,7.17805322050963,1.26650270462968,4.69570791943546,9.6603985215838,8.00280858478947,-10.3058239559473,-41.3242504842568,20.7126025723622,"WUE decrease"
"SPEI_24","Gulf Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,7.30656648393152,1.26678697884854,4.82366400538839,9.78946896247465,7.94817403096647,-8.07238926242946,-39.3110419249105,23.1662634000516,"No meaningful change"
"SPEI_36","Gulf Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,7.42148529933998,1.26906027239771,4.93412716544047,9.90884343323949,7.90591305020943,-6.12741055704652,-37.5894076483708,25.3345865342777,"No meaningful change"
"SPEI_48","Gulf Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,7.92555037705338,1.27377436435719,5.42895262291328,10.4221481311935,7.85698175987961,0.872709384714424,-30.9028226254089,32.6482413948378,"No meaningful change"
"SPEI_1","AK Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,6.90398040207857,0.970360322304306,5.00207417036213,8.80588663379501,6.83065248046865,1.07351269618223,-26.7701850640931,28.9172104564575,"No meaningful change"
"SPEI_3","AK Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,7.05658229566479,0.969583228383417,5.15619916803329,8.95696542329629,6.73904960454054,4.71183193117183,-23.4877398059331,32.9114036682768,"No meaningful change"
"SPEI_6","AK Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,7.07343384030135,0.970107009810629,5.17202410107251,8.97484357953018,6.74877030131466,4.8107066101129,-23.3634592650901,32.9848724853159,"No meaningful change"
"SPEI_12","AK Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,6.98244881845554,0.96863182845825,5.08393043467737,8.88096720223371,6.66092894501964,4.82695245797971,-23.6753540438437,33.3292589598031,"No meaningful change"
"SPEI_24","AK Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,6.90533105991658,0.967539804893691,5.00895304232495,8.80170907750822,6.6792239104395,3.38523086677304,-25.0069602473417,31.7774219808878,"No meaningful change"
"SPEI_36","AK Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,6.92180920582258,0.96745463487818,5.02559812146135,8.81802029018381,6.57925428202474,5.20659194969458,-23.6144720049529,34.027655904342,"No meaningful change"
"SPEI_48","AK Coast",0.708593251649352,"Upland","7","US-A03",0.813342929308731,6.91576850329557,0.967542210972374,5.01938576978972,8.81215123680143,6.64416061733231,4.08791872452229,-24.4541777527791,32.6300152018237,"No meaningful change"
"SPEI_1","Atlantic Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,4.36032861635461,0.656395884417998,3.07379268289533,5.64686454981389,4.40407807674474,-0.99338521315382,-30.2057631737693,28.2189927474616,"No meaningful change"
"SPEI_3","Atlantic Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,4.30094619472448,0.65643017808454,3.01434304567878,5.58754934377017,4.4031937543214,-2.32212265237186,-31.5418940463287,26.897648741585,"No meaningful change"
"SPEI_6","Atlantic Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,4.31042393292683,0.656787336086206,3.02312075419786,5.59772711165579,4.40047563472377,-2.04640837200316,-31.3001365047297,27.2073197607233,"No meaningful change"
"SPEI_12","Atlantic Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,4.33549418805468,0.65665977333296,3.04844103232208,5.62254734378728,4.40415927940079,-1.55909645836986,-30.7826797595558,27.6644868428161,"No meaningful change"
"SPEI_24","Atlantic Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,4.30274166663305,0.656750601222059,3.01551048823781,5.58997284502828,4.40042976120896,-2.21996713677982,-31.4723640217964,27.0324297482368,"No meaningful change"
"SPEI_36","Atlantic Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,4.2816943479546,0.656566086585004,2.99482481824799,5.56856387766121,4.40388028796018,-2.77450639018554,-31.9957714010623,26.4467586206913,"No meaningful change"
"SPEI_48","Atlantic Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,4.26492054056386,0.656407744309861,2.97836136171653,5.55147971941119,4.39706874909994,-3.00537053379321,-32.2648443391705,26.2541032715841,"No meaningful change"
"SPEI_1","Pacific Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,5.09577770338058,0.836596377344756,3.45604880378486,6.7355066029763,5.21908094817507,-2.36254708480045,-33.7805096701303,29.0554155005294,"No meaningful change"
"SPEI_3","Pacific Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,5.13566867926615,0.83606720419363,3.49697695904664,6.77436039948566,5.22298902340177,-1.67184621189847,-33.0464424991452,29.7027500753482,"No meaningful change"
"SPEI_6","Pacific Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,5.11596281775566,0.83581396595012,3.47776744449343,6.7541581910179,5.22698995396369,-2.12411229380368,-33.4651974630983,29.216972875491,"No meaningful change"
"SPEI_12","Pacific Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,5.18747345219696,0.834971867826547,3.55092859125693,6.82401831313699,5.2266640362951,-0.749820226170816,-32.0612810274679,30.5616405751263,"No meaningful change"
"SPEI_24","Pacific Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,5.16936083351987,0.834857480877102,3.53304017100076,6.80568149603899,5.23397305115455,-1.23447746106413,-32.4979296517124,30.0289747295842,"No meaningful change"
"SPEI_36","Pacific Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,5.20194520953595,0.835055302496536,3.56523681664274,6.83865360242916,5.2279477229959,-0.497375162065478,-31.804275682396,30.809525358265,"No meaningful change"
"SPEI_48","Pacific Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,5.21748689034991,0.835361519650926,3.58017831183409,6.85479546886572,5.22409120636247,-0.126420381108908,-31.4679210142089,31.2150802519911,"No meaningful change"
"SPEI_1","Gulf Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,7.33672247984133,1.27059665743806,4.84635303126273,9.82709192841992,7.87720549403542,-6.8613547609408,-38.4762396393953,24.7535301175137,"No meaningful change"
"SPEI_3","Gulf Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,6.73591684078862,1.27028575958469,4.24615675200263,9.22567692957462,7.94946339739766,-15.2657669573811,-46.585617924945,16.0540840101828,"WUE decrease"
"SPEI_6","Gulf Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,7.15441081593037,1.26982650342558,4.66555086921622,9.64327076264451,7.97259615021711,-10.2624705788523,-41.4801555063194,20.9552143486147,"WUE decrease"
"SPEI_12","Gulf Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,7.1518705105325,1.26707906085328,4.66839555126007,9.63534546980492,8.00280858478947,-10.6329929704218,-41.6655352705418,20.3995493296981,"WUE decrease"
"SPEI_24","Gulf Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,7.28619799037486,1.26736171826472,4.802169022576,9.77022695817371,7.94817403096647,-8.32865558822087,-39.5814811821366,22.9241700056949,"No meaningful change"
"SPEI_36","Gulf Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,7.40610664058222,1.26977037260491,4.91735671027659,9.89485657088785,7.90591305020943,-6.32193152711149,-37.8015331177172,25.1576700634942,"No meaningful change"
"SPEI_48","Gulf Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,7.92772715855096,1.27469098469388,5.42933282855094,10.426121488551,7.85698175987961,0.900414444546616,-30.8979835453489,32.6988124344421,"No meaningful change"
"SPEI_1","AK Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,6.90630827260587,0.970674765650705,5.00378573193048,8.80883081328125,6.83065248046865,1.107592464315,-26.7451279912402,28.9603129198702,"No meaningful change"
"SPEI_3","AK Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,7.06666269855762,0.969836297135207,5.16578355617262,8.96754184094263,6.73904960454054,4.86141389724078,-23.3455181470679,33.0683459415495,"No meaningful change"
"SPEI_6","AK Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,7.0837406193168,0.970402802928361,5.18175112557721,8.98573011305638,6.74877030131466,4.96342745487841,-23.2193289410398,33.1461838507966,"No meaningful change"
"SPEI_12","AK Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,6.99265579856462,0.968895973842091,5.09361968983412,8.89169190729512,6.66092894501964,4.98018904394732,-23.5298900216822,33.4902681095768,"No meaningful change"
"SPEI_24","AK Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,6.91250906466189,0.967680176718153,5.01585591829431,8.80916221102947,6.6792239104395,3.49269851333726,-24.9036117735981,31.8890088002726,"No meaningful change"
"SPEI_36","AK Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,6.93268396530823,0.967571438250584,5.03624394633708,8.82912398427937,6.57925428202474,5.37188058301821,-23.4526630153715,34.1964241814079,"No meaningful change"
"SPEI_48","AK Coast",0.732794271976923,"Upland","7","US-A03",0.838968652698175,6.92439097586584,0.967663420229143,5.02777067221672,8.82101127951496,6.64416061733231,4.21769392212616,-24.3279781782968,32.7633660225491,"No meaningful change"
"SPEI_1","Atlantic Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,4.35898247911184,0.656529899221182,3.07218387663832,5.64578108158535,4.40407807674474,-1.02395091202009,-30.2422930951053,28.1943912710651,"No meaningful change"
"SPEI_3","Atlantic Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,4.29780011596765,0.656566818365814,3.01092915197065,5.58467107996464,4.4031937543214,-2.39357258013714,-31.6194262626836,26.8322811024094,"No meaningful change"
"SPEI_6","Atlantic Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,4.30765311133307,0.656937836631856,3.02005495153464,5.59525127113151,4.40047563472377,-2.10937478344943,-31.3698063067628,27.1510567398639,"No meaningful change"
"SPEI_12","Atlantic Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,4.33338141601326,0.65680707585952,3.0460395473286,5.62072328469792,4.40415927940079,-1.60706865708893,-30.8372074194592,27.6230701052814,"No meaningful change"
"SPEI_24","Atlantic Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,4.29973587910763,0.656897620960765,3.01221654202453,5.58725521619073,4.40042976120896,-2.2882738179115,-31.547219124412,26.970671488589,"No meaningful change"
"SPEI_36","Atlantic Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,4.27793478056981,0.656707103125768,2.99078885844331,5.56508070269632,4.40388028796018,-2.85987581757586,-32.0874169395598,26.3676653044081,"No meaningful change"
"SPEI_48","Atlantic Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,4.26085444183967,0.656536097923474,2.97404368990966,5.54766519376968,4.39706874909994,-3.09784347329453,-32.3630386602794,26.1673517136903,"No meaningful change"
"SPEI_1","Pacific Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,5.0919837573869,0.836775410851502,3.45190395211796,6.73206356265585,5.21908094817507,-2.43524084125585,-33.8599269412563,28.9894452587446,"No meaningful change"
"SPEI_3","Pacific Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,5.13298189944659,0.836216639758174,3.49399728552057,6.77196651337261,5.22298902340177,-1.72328763380305,-33.1034917005261,29.65691643292,"No meaningful change"
"SPEI_6","Pacific Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,5.11254659818003,0.835955645179123,3.47407353362895,6.75101966273111,5.22698995396369,-2.1894695951515,-33.5358674069286,29.1569282166256,"No meaningful change"
"SPEI_12","Pacific Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,5.18626758807086,0.835066523172512,3.54953720265274,6.82299797348899,5.2266640362951,-0.77289161774532,-32.0879019963025,30.5421187608118,"No meaningful change"
"SPEI_24","Pacific Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,5.16737276528496,0.834953220022653,3.53086445404056,6.80388107652936,5.23397305115455,-1.27246138294302,-32.5394987797712,29.9945760138851,"No meaningful change"
"SPEI_36","Pacific Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,5.20114513219872,0.83516810400352,3.56421564835182,6.83807461604562,5.2279477229959,-0.51267901320595,-31.8238085535153,30.7984505271034,"No meaningful change"
"SPEI_48","Pacific Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,5.21728368062644,0.835497746313908,3.57970809785118,6.8548592634017,5.22409120636247,-0.130310238989166,-31.4769218904252,31.2163014124468,"No meaningful change"
"SPEI_1","Gulf Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,7.32009223325074,1.27133277027157,4.82828000351847,9.81190446298301,7.87720549403542,-7.07247336896975,-38.7056741483459,24.5607274104064,"No meaningful change"
"SPEI_3","Gulf Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,6.69857694673912,1.27103406491322,4.2073501795092,9.18980371396903,7.94946339739766,-15.7354828637621,-47.0737838621093,15.6028181345852,"WUE decrease"
"SPEI_6","Gulf Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,7.1292358825677,1.27059875098252,4.63886233064195,9.61960943449344,7.97259615021711,-10.5782389043555,-41.8149089300651,20.6584311213541,"WUE decrease"
"SPEI_12","Gulf Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,7.12568780055536,1.26767783288213,4.64103924810638,9.61033635300434,8.00280858478947,-10.9601619848963,-42.0073690513183,20.0870450815256,"WUE decrease"
"SPEI_24","Gulf Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,7.26582949681819,1.26795791129357,4.78063199068279,9.7510270029536,7.94817403096647,-8.58492191401229,-39.8524494801294,22.6826056521049,"No meaningful change"
"SPEI_36","Gulf Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,7.39072798182446,1.27050546414002,4.90053727211002,9.8809186915389,7.90591305020943,-6.51645249717646,-38.0142781613289,24.981373166976,"No meaningful change"
"SPEI_48","Gulf Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,7.92990394004854,1.27563551611587,5.42965832846143,10.4301495516356,7.85698175987961,0.92811950437883,-30.8938407342741,32.7500797430318,"No meaningful change"
"SPEI_1","AK Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,6.90863614313316,0.971004037467097,5.00546822969766,8.81180405656867,6.83065248046865,1.14167223244776,-26.7204964092357,29.0038408741312,"No meaningful change"
"SPEI_3","AK Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,7.07674310145045,0.970102072414424,5.17534303951818,8.97814316338273,6.73904960454054,5.01099586330972,-23.2036660476395,33.2256577742589,"No meaningful change"
"SPEI_6","AK Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,7.09404739833225,0.970712823135033,5.19145026498758,8.99664453167691,6.74877030131466,5.11614829964389,-23.0756118047716,33.3079084040593,"No meaningful change"
"SPEI_12","AK Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,7.0028627786737,0.969182244999757,5.10326557847417,8.90245997887322,6.66092894501964,5.13342562991492,-23.3850770576096,33.6519283174394,"No meaningful change"
"SPEI_24","AK Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,6.91968706940719,0.9678435593233,5.02271369313352,8.81666044568086,6.6792239104395,3.60016615990148,-24.8009385449241,32.001270864727,"No meaningful change"
"SPEI_36","AK Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,6.94355872479387,0.967709420158374,5.04684826128346,8.84026918830429,6.57925428202474,5.53716921634185,-23.2914849472833,34.365823379967,"No meaningful change"
"SPEI_48","AK Coast",0.756995292304495,"Upland","7","US-A03",0.864594376087618,6.9330134484361,0.967802741684353,5.03612007473477,8.82990682213743,6.64416061733231,4.34746911973005,-24.202312906204,32.8972511456641,"No meaningful change"
"SPEI_1","Atlantic Coast",0.781196312632067,"Upland","7","US-A03",0.890220099477062,4.35763634186906,0.656667813894534,3.07056742663577,5.64470525710235,4.40407807674474,-1.05451661088637,-30.2789965770685,28.1699633552958,"No meaningful change"
"SPEI_3","Atlantic Coast",0.781196312632067,"Upland","7","US-A03",0.890220099477062,4.29465403721082,0.656707450320143,3.00750743458334,5.5818006398383,4.4031937543214,-2.46502250790244,-31.6971361609581,26.7670911451533,"No meaningful change"
"SPEI_6","Atlantic Coast",0.781196312632067,"Upland","7","US-A03",0.890220099477062,4.30488228973932,0.65709251858931,3.01698095330427,5.59278362617437,4.40047563472377,-2.17234119489568,-31.4396623515527,27.0949799617613,"No meaningful change"
"SPEI_12","Atlantic Coast",0.781196312632067,"Upland","7","US-A03",0.890220099477062,4.33126864397184,0.656958585968186,3.0436298154742,5.61890747246949,4.40415927940079,-1.65504085580801,-30.8919223310129,27.5818406193968,"No meaningful change"
"SPEI_24","Atlantic Coast",0.781196312632067,"Upland","7","US-A03",0.890220099477062,4.29673009158222,0.657048686068599,3.00891466688777,5.58454551627667,4.40042976120896,-2.35658049904319,-31.6222544122348,26.9090934141485,"No meaningful change"
"SPEI_36","Atlantic Coast",0.781196312632067,"Upland","7","US-A03",0.890220099477062,4.27417521318503,0.656852124624884,2.98674504892025,5.5616053774498,4.40388028796018,-2.94524524496618,-32.1792407235557,26.2887502336233,"No meaningful change"
